"","des","id","type","tfs","tfs_zulu","x","sv_id","start_speed","end_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","x0","y0","z0","vx0","vy0","vz0","ax","ay","az","break_y","break_angle","break_length","pitch_type","type_confidence","zone","nasty","spin_dir","spin_rate","cc","mt","url","inning_side.x","inning","next_.x","num","on_1b","on_2b","on_3b","count","remove","away","home","event_num.x","play_guid.x","code","pitcher","batter","b","s","o","start_tfs","start_tfs_zulu","stand","b_height","p_throws","atbat_des","event","score","home_team_runs","away_team_runs","event2","event3","batter_name","pitcher_name","event4","end_tfs_zulu","team_name","tmax","tmin","tdmean","tmean","heat_index","rh","y","m","d"
"1552","In play, out(s)",543,"X","213615","2016-07-10T21:36:15Z",148.83,"160710_164148",91.9,85.2,3.52,1.58,11.99,7.94,-0.835,2.818,1.918,50,5.37,-11.485,-134.198,-3.518,22.119,25.801,-17.45,23.8,-47.8,5.9,"FF",0.929,11,69,123.651,2872.584,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",7,"Y",66,608577,NA,NA,"0-0","","min","tex","543","d35e0cd5-227b-4f63-ae3b-e61caa8b31a4","X",573124,435064,0,0,3,"213559","2016-07-10T21:35:59Z","R","6-0","L","Bobby Wilson lines out to right fielder Max Kepler.  ","Lineout",NA,"2","13",NA,NA,"Bobby Wilson","Taylor Rogers",NA,"2016-07-10T21:36:19Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1553","Called Strike",626,"S","215328","2016-07-10T21:53:28Z",153.86,"160710_165912",91.7,85.6,3.07,1.49,-3.59,12.22,-0.967,2.441,-0.737,50,5.948,0.635,-134.337,-7.599,-6.667,24.711,-9.413,23.9,31.3,2.7,"FF",2,11,68,196.324,2561.371,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",73,NA,NA,NA,"0-0","","min","tex","626","7c4d1fcb-ac81-4632-bd16-7cfd45ddf7f6","C",519166,425783,4,2,0,"215306","2016-07-10T21:53:06Z","L","5-11","R","Shin-Soo Choo walks.  ","Walk",NA,"2","15",NA,NA,"Shin-Soo Choo","Neil Ramirez",NA,"2016-07-10T21:55:17Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1554","Ball",627,"B","215352","2016-07-10T21:53:52Z",78.04,"160710_165927",85.4,80.6,3.17,1.49,3.64,5.09,1.022,1.424,-0.579,50,6.073,2.806,-125.045,-6.787,5.885,20.144,-23.868,23.9,-14.1,6.4,"SL",2,14,60,144.683,1181.037,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",73,NA,NA,NA,"0-1","","min","tex","627","abfead7f-6e7c-44d1-8420-17de3fdff694","B",519166,425783,4,2,0,"215306","2016-07-10T21:53:06Z","L","5-11","R","Shin-Soo Choo walks.  ","Walk",NA,"2","15",NA,NA,"Shin-Soo Choo","Neil Ramirez",NA,"2016-07-10T21:55:17Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1555","Ball",628,"B","215400","2016-07-10T21:54:00Z",144.83,"160710_165944",85.3,80.2,3.12,1.49,3.38,3.25,-0.73,3.874,-0.703,50,6.283,-1.165,-125.073,-0.62,5.469,19.873,-26.836,23.9,-11.1,6.8,"SL",2,11,37,134.306,886.463,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",73,NA,NA,NA,"1-1","","min","tex","628","cf6c6b3e-90d2-4696-af38-b0ba0d64d571","B",519166,425783,4,2,0,"215306","2016-07-10T21:53:06Z","L","5-11","R","Shin-Soo Choo walks.  ","Walk",NA,"2","15",NA,NA,"Shin-Soo Choo","Neil Ramirez",NA,"2016-07-10T21:55:17Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1556","Ball",629,"B","215424","2016-07-10T21:54:24Z",163.96,"160710_170004",91.1,84.4,3.22,1.49,-1.99,11.58,-1.232,2.995,-0.913,50,5.95,-0.159,-133.449,-5.716,-3.614,26.794,-11.064,23.8,16.6,2.8,"FF",2,11,57,189.713,2328.349,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",73,NA,NA,NA,"2-1","","min","tex","629","86cb2977-79eb-4a29-badf-4a0514c924c1","B",519166,425783,4,2,0,"215306","2016-07-10T21:53:06Z","L","5-11","R","Shin-Soo Choo walks.  ","Walk",NA,"2","15",NA,NA,"Shin-Soo Choo","Neil Ramirez",NA,"2016-07-10T21:55:17Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1557","Foul",630,"S","215457","2016-07-10T21:54:57Z",133.77,"160710_170022",92.6,86.8,3.23,1.49,-2.82,11.24,-0.44,2.822,-0.722,50,5.943,1.757,-135.627,-6.446,-5.364,23.759,-10.724,23.9,23.2,2.7,"FF",2,1,43,194.038,2365.13,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",73,NA,NA,NA,"3-1","","min","tex","630","a1d2081f-62ac-47e7-a7e1-5b6b29ab4b7d","F",519166,425783,4,2,0,"215306","2016-07-10T21:53:06Z","L","5-11","R","Shin-Soo Choo walks.  ","Walk",NA,"2","15",NA,NA,"Shin-Soo Choo","Neil Ramirez",NA,"2016-07-10T21:55:17Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1558","Ball",631,"B","215506","2016-07-10T21:55:06Z",187.1,"160710_170048",91.9,85.6,3.11,1.42,-2.89,12.59,-1.839,2.778,-0.87,50,5.914,-1.583,-134.68,-6.758,-5.377,25.806,-8.678,23.9,29.7,2.5,"FF",0.887,11,29,192.888,2596.435,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",73,NA,NA,NA,"3-2","","min","tex","631","f440461c-9274-4006-9a74-a9beb41056b8","B",519166,425783,4,2,0,"215306","2016-07-10T21:53:06Z","L","5-11","R","Shin-Soo Choo walks.  ","Walk",NA,"2","15",NA,NA,"Shin-Soo Choo","Neil Ramirez",NA,"2016-07-10T21:55:17Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1559","Ball",635,"B","215541","2016-07-10T21:55:41Z",176.77,"160710_170121",92.3,83.9,3.6,1.66,-1.86,15,-1.568,3.768,-0.932,50,6.042,-1.047,-135.328,-5.166,-3.411,33.201,-4.656,23.7,31.8,1.6,"FF",2,11,55,187.064,2972.641,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",74,425783,NA,NA,"0-0","","min","tex","635","f6717310-9b68-430e-b1b4-0469873dc15f","B",519166,592419,2,0,1,"215540","2016-07-10T21:55:40Z","L","6-3","R","Jared Hoying flies out to center fielder Eddie Rosario.  ","Flyout",NA,"2","15",NA,NA,"Jared Hoying","Neil Ramirez",NA,"2016-07-10T21:56:42Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1560","Ball",636,"B","215601","2016-07-10T21:56:01Z",177.3,"160710_170138",91.7,85.2,3.5,1.56,-1.03,11.67,-1.582,2.674,-0.853,50,6.05,-1.584,-134.275,-6.999,-1.899,26.308,-10.579,23.8,10.4,2.7,"FF",2,11,22,185.024,2342.249,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",74,425783,NA,NA,"1-0","","min","tex","636","cb45ed12-ec3b-4ca6-a35a-6cab71740daa","B",519166,592419,2,0,1,"215540","2016-07-10T21:55:40Z","L","6-3","R","Jared Hoying flies out to center fielder Eddie Rosario.  ","Flyout",NA,"2","15",NA,NA,"Jared Hoying","Neil Ramirez",NA,"2016-07-10T21:56:42Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1561","In play, out(s)",637,"X","215625","2016-07-10T21:56:25Z",115.59,"160710_170202",91.6,85.4,3.62,1.66,-1.69,11.64,0.037,1.932,-0.515,50,5.931,2.054,-134.024,-8.649,-3.125,25.085,-10.624,23.9,12.7,2.7,"FF",2,8,33,188.249,2357.142,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",74,425783,NA,NA,"2-0","","min","tex","637","c6b66fed-8735-4a3c-964d-1a71e4d7de67","X",519166,592419,2,0,1,"215540","2016-07-10T21:55:40Z","L","6-3","R","Jared Hoying flies out to center fielder Eddie Rosario.  ","Flyout",NA,"2","15",NA,NA,"Jared Hoying","Neil Ramirez",NA,"2016-07-10T21:56:42Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1562","Ball",641,"B","215656","2016-07-10T21:56:56Z",157.86,"160710_170240",92.7,85.3,3.55,1.54,-1.63,11.85,-1.072,4.178,-0.661,50,6.097,-0.535,-135.877,-3.303,-3.048,29.463,-9.915,23.8,16.6,2.4,"FF",0.894,11,64,187.795,2398.81,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",75,425783,NA,NA,"0-0","","min","tex","641","8a854752-a1c6-4e8f-b2b6-da702c43045a","B",519166,134181,2,1,1,"215645","2016-07-10T21:56:45Z","R","5-11","R","Adrian Beltre singles on a line drive to center fielder Eddie Rosario.   Shin-Soo Choo scores.  ","Single","T","3","15",NA,NA,"Adrian Beltre","Neil Ramirez",NA,"2016-07-10T21:58:54Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1563","Called Strike",642,"S","215713","2016-07-10T21:57:13Z",97.9,"160710_170257",92.4,84.6,3.55,1.66,-1.74,13.35,0.501,1.947,-0.569,50,5.804,3.452,-135.151,-8.855,-3.21,30.917,-7.538,23.8,14.3,2.2,"FF",0.909,9,48,187.422,2666.913,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",75,425783,NA,NA,"1-0","","min","tex","642","5e3ad7d3-fd63-431c-987a-f589ae434b21","C",519166,134181,2,1,1,"215645","2016-07-10T21:56:45Z","R","5-11","R","Adrian Beltre singles on a line drive to center fielder Eddie Rosario.   Shin-Soo Choo scores.  ","Single","T","3","15",NA,NA,"Adrian Beltre","Neil Ramirez",NA,"2016-07-10T21:58:54Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1564","Ball",643,"B","215737","2016-07-10T21:57:37Z",41.87,"160710_170316",84.9,80.4,3.59,1.68,2.67,4.86,1.971,1.007,-0.438,50,5.957,5.105,-124.237,-7.348,4.275,19.346,-24.331,24,-11,6.5,"SL",2,14,17,151.408,1043.088,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",75,425783,NA,NA,"1-1","","min","tex","643","28ee29f7-2230-4efa-ad10-1a1744ee5898","B",519166,134181,2,1,1,"215645","2016-07-10T21:56:45Z","R","5-11","R","Adrian Beltre singles on a line drive to center fielder Eddie Rosario.   Shin-Soo Choo scores.  ","Single","T","3","15",NA,NA,"Adrian Beltre","Neil Ramirez",NA,"2016-07-10T21:58:54Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1565","In play, run(s)",647,"X","215824","2016-07-10T21:58:24Z",126.53,"160710_170400",91.5,85,3.55,1.61,-3.51,11.94,-0.25,2.835,-0.494,50,5.986,1.862,-134.067,-6.469,-6.451,26.074,-10.14,23.8,28.2,2.8,"FF",2,4,30,196.317,2484.46,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",75,NA,425783,NA,"2-1","","min","tex","647","fd692e26-a05a-4473-a9af-7e232af13b3f","E",519166,134181,2,1,1,"215645","2016-07-10T21:56:45Z","R","5-11","R","Adrian Beltre singles on a line drive to center fielder Eddie Rosario.   Shin-Soo Choo scores.  ","Single","T","3","15",NA,NA,"Adrian Beltre","Neil Ramirez",NA,"2016-07-10T21:58:54Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1566","Called Strike",655,"S","215915","2016-07-10T21:59:15Z",98.55,"160710_170453",84.7,79.3,3.58,1.62,4.04,5.06,0.484,2.686,-0.531,50,6.149,1.204,-124.141,-3.651,6.402,21.534,-24.095,23.9,-14.9,6.5,"SL",2,6,63,141.607,1204.657,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",76,455139,NA,NA,"0-0","","min","tex","655","ecea1d69-b6e9-40b5-88de-43cf20dc82ec","C",519166,607387,0,3,2,"215912","2016-07-10T21:59:12Z","R","6-2","R","Ryan Rua strikes out swinging.  ","Strikeout",NA,"3","15",NA,NA,"Ryan Rua","Neil Ramirez",NA,"2016-07-10T21:59:52Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1567","Foul",656,"S","215943","2016-07-10T21:59:43Z",147.23,"160710_170509",91.4,83.9,3.66,1.62,-2.27,13.86,-0.793,2.538,-0.656,50,5.997,0.419,-133.788,-7.786,-4.11,29.699,-7.053,23.8,24.6,2.2,"FF",2,13,46,189.29,2760.311,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",76,455139,NA,NA,"0-1","","min","tex","656","583c4512-a384-4ce8-9f92-954f6f254dd8","F",519166,607387,0,3,2,"215912","2016-07-10T21:59:12Z","R","6-2","R","Ryan Rua strikes out swinging.  ","Strikeout",NA,"3","15",NA,NA,"Ryan Rua","Neil Ramirez",NA,"2016-07-10T21:59:52Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1568","Swinging Strike",657,"S","215949","2016-07-10T21:59:49Z",96.42,"160710_170532",91,84.1,3.66,1.62,0.35,13.99,0.54,3.654,-0.396,50,6.017,2.351,-133.395,-4.96,0.631,27.184,-6.752,23.8,-8.1,1.8,"FF",2,3,55,178.58,2765.707,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",76,455139,NA,NA,"0-2","","min","tex","657","df7188f3-56d3-4ccc-9d72-f1b2e7796de0","S",519166,607387,0,3,2,"215912","2016-07-10T21:59:12Z","R","6-2","R","Ryan Rua strikes out swinging.  ","Strikeout",NA,"3","15",NA,NA,"Ryan Rua","Neil Ramirez",NA,"2016-07-10T21:59:52Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1569","Called Strike",661,"S","220038","2016-07-10T22:00:38Z",105.49,"160710_170600",91.5,84.8,3.23,1.61,0.23,14.01,0.302,2.25,-0.543,50,5.926,2.163,-133.9,-8.532,0.419,26.755,-6.463,23.8,-5.9,1.8,"FF",2,6,49,179.068,2786.11,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",77,455139,NA,NA,"0-0","","min","tex","661","f767129a-47f3-4b97-a078-c890cc0742be","C",519166,425902,0,3,3,"220016","2016-07-10T22:00:16Z","L","5-11","R","Prince Fielder strikes out swinging.  ","Strikeout",NA,"3","15",NA,NA,"Prince Fielder","Neil Ramirez",NA,"2016-07-10T22:01:20Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1570","Foul",662,"S","220041","2016-07-10T22:00:41Z",84.41,"160710_170618",85.6,80.6,3.36,1.61,6.3,4.11,0.855,2.973,-0.53,50,6.128,1.41,-125.438,-2.8,10.259,20.226,-25.402,23.9,-22,6.9,"SL",2,12,52,123.43,1421.725,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",77,455139,NA,NA,"0-1","","min","tex","662","51757fec-19be-4e8c-8c33-264d5945500a","F",519166,425902,0,3,3,"220016","2016-07-10T22:00:16Z","L","5-11","R","Prince Fielder strikes out swinging.  ","Strikeout",NA,"3","15",NA,NA,"Prince Fielder","Neil Ramirez",NA,"2016-07-10T22:01:20Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1571","Swinging Strike",663,"S","220118","2016-07-10T22:01:18Z",95.01,"160710_170644",85.9,81.1,3.36,1.61,4.12,4.55,0.577,1.227,-0.485,50,5.968,1.316,-125.751,-6.963,6.751,20.114,-24.643,23.9,-15.1,6.6,"SL",2,14,51,138.127,1166.841,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",8,"Y",77,455139,NA,NA,"0-2","","min","tex","663","febb5aee-945d-4c25-8e28-b0b3cb435901","S",519166,425902,0,3,3,"220016","2016-07-10T22:00:16Z","L","5-11","R","Prince Fielder strikes out swinging.  ","Strikeout",NA,"3","15",NA,NA,"Prince Fielder","Neil Ramirez",NA,"2016-07-10T22:01:20Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1572","Swinging Strike",693,"S","220840","2016-07-10T22:08:40Z",155.04,"160710_171415",91.2,83.5,3.28,1.55,-3.42,14.08,-0.998,2.212,-0.705,50,5.985,0.399,-133.419,-8.61,-6.132,30.254,-6.862,23.8,34.5,2.4,"FF",0.897,13,68,193.616,2832.012,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",81,NA,NA,NA,"0-0","","min","tex","693","d28d858b-5e95-48b3-b241-4c09fd1b815a","S",519166,595777,3,2,0,"220837","2016-07-10T22:08:37Z","L","6-0","R","Jurickson Profar homers (4) on a fly ball to right field.  ","Home Run","T","4","15",NA,NA,"Jurickson Profar","Neil Ramirez",NA,"2016-07-10T22:11:10Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1573","Called Strike",694,"S","220848","2016-07-10T22:08:48Z",156.41,"160710_171432",90.6,84.4,3.2,1.55,-2.19,12.68,-1.034,2.269,-0.704,50,5.954,-0.118,-132.664,-7.954,-3.955,24.921,-9.208,23.9,20.4,2.6,"FF",2,13,50,189.769,2548.477,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",81,NA,NA,NA,"0-1","","min","tex","694","b35ac97e-25a7-4913-8f1e-bcd4803f4168","C",519166,595777,3,2,0,"220837","2016-07-10T22:08:37Z","L","6-0","R","Jurickson Profar homers (4) on a fly ball to right field.  ","Home Run","T","4","15",NA,NA,"Jurickson Profar","Neil Ramirez",NA,"2016-07-10T22:11:10Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1574","Foul",695,"S","220915","2016-07-10T22:09:15Z",133.2,"160710_171453",91.4,85.2,3.28,1.55,-3.37,10.76,-0.425,3.051,-0.65,50,6.007,1.765,-133.917,-5.562,-6.217,24.829,-12.261,23.9,24,3.2,"FF",2,1,46,197.337,2259.958,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",81,NA,NA,NA,"0-2","","min","tex","695","5b9a4bdc-2d17-408d-a03f-70bb66d9b345","F",519166,595777,3,2,0,"220837","2016-07-10T22:08:37Z","L","6-0","R","Jurickson Profar homers (4) on a fly ball to right field.  ","Home Run","T","4","15",NA,NA,"Jurickson Profar","Neil Ramirez",NA,"2016-07-10T22:11:10Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1575","Ball",696,"B","220931","2016-07-10T22:09:31Z",113.68,"160710_171515",84.4,79.4,3.12,1.38,4.97,3.83,0.087,1.422,-0.582,50,5.973,0.052,-123.632,-5.885,7.833,20.602,-26.072,23.9,-16.2,7.2,"SL",2,8,32,127.92,1165.168,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",81,NA,NA,NA,"0-2","","min","tex","696","cd36b437-f725-4898-99ea-49d492ef235b","B",519166,595777,3,2,0,"220837","2016-07-10T22:08:37Z","L","6-0","R","Jurickson Profar homers (4) on a fly ball to right field.  ","Home Run","T","4","15",NA,NA,"Jurickson Profar","Neil Ramirez",NA,"2016-07-10T22:11:10Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1576","Ball",697,"B","220952","2016-07-10T22:09:52Z",38.06,"160710_171534",84.9,80.5,3.07,1.36,4.53,4.64,2.071,1.414,-0.418,50,6.089,4.709,-124.312,-6.624,7.27,18.922,-24.657,24,-17.1,6.7,"SL",2,14,28,135.958,1220.435,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",81,NA,NA,NA,"1-2","","min","tex","697","777052f3-173d-4cef-8897-4986f5aa5196","B",519166,595777,3,2,0,"220837","2016-07-10T22:08:37Z","L","6-0","R","Jurickson Profar homers (4) on a fly ball to right field.  ","Home Run","T","4","15",NA,NA,"Jurickson Profar","Neil Ramirez",NA,"2016-07-10T22:11:10Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1577","Ball",698,"B","221014","2016-07-10T22:10:14Z",183.9,"160710_171557",91.9,85.7,3.1,1.37,-2.5,12.55,-1.755,3.735,-0.644,50,6.07,-2.102,-134.671,-4.624,-4.666,24.976,-8.7,23.9,27.9,2.3,"FF",0.878,11,22,191.241,2578.278,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",81,NA,NA,NA,"2-2","","min","tex","698","a95a81eb-4e54-4e0a-b67e-f0c3e1b1febb","B",519166,595777,3,2,0,"220837","2016-07-10T22:08:37Z","L","6-0","R","Jurickson Profar homers (4) on a fly ball to right field.  ","Home Run","T","4","15",NA,NA,"Jurickson Profar","Neil Ramirez",NA,"2016-07-10T22:11:10Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1578","In play, run(s)",699,"X","221043","2016-07-10T22:10:43Z",119.17,"160710_171619",90.3,84.1,3.28,1.55,-2.39,14.16,-0.057,2.509,-0.596,50,6.004,2.233,-132.24,-7.901,-4.289,24.666,-6.691,23.9,25.5,2,"FF",2,5,23,189.552,2835.017,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",81,NA,NA,NA,"3-2","","min","tex","699","bf6d9a76-b3fd-4117-a78e-039803374a16","E",519166,595777,3,2,0,"220837","2016-07-10T22:08:37Z","L","6-0","R","Jurickson Profar homers (4) on a fly ball to right field.  ","Home Run","T","4","15",NA,NA,"Jurickson Profar","Neil Ramirez",NA,"2016-07-10T22:11:10Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1579","Ball",704,"B","221158","2016-07-10T22:11:58Z",147.72,"160710_171715",90.6,84.5,3.1,1.44,-1.7,12.6,-0.806,3.642,-0.563,50,6.031,-0.058,-132.763,-4.551,-3.078,24.176,-9.248,23.9,17,2.3,"FF",2,11,63,187.645,2527.742,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",82,NA,NA,NA,"0-0","","min","tex","704","e7510e1e-2bba-4a70-81e6-40f465255a10","B",519166,596059,4,2,0,"221131","2016-07-10T22:11:31Z","L","5-11","R","Rougned Odor walks.  ","Walk",NA,"4","15",NA,NA,"Rougned Odor","Neil Ramirez",NA,"2016-07-10T22:13:29Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
"1580","Called Strike",705,"S","221159","2016-07-10T22:11:59Z",111.97,"160710_171731",86.5,80.9,3.14,1.44,3.97,5.45,0.132,3.303,-0.628,50,6.195,0.61,-126.813,-2.703,6.57,22.299,-23.086,23.9,-15.8,6,"SL",2,12,37,144.137,1282.933,"","","http://gd2.mlb.com/components/game/mlb/year_2016/month_07/day_10/gid_2016_07_10_minmlb_texmlb_1/inning/inning_all.xml","bottom",9,"N",82,NA,NA,NA,"1-0","","min","tex","705","e4a5f229-0974-418b-91e7-50a37685d474","C",519166,596059,4,2,0,"221131","2016-07-10T22:11:31Z","L","5-11","R","Rougned Odor walks.  ","Walk",NA,"4","15",NA,NA,"Rougned Odor","Neil Ramirez",NA,"2016-07-10T22:13:29Z","Texas Rangers",34.0589981079102,22.1000003814697,20.5769996643066,28.0794992446899,30.01,63.7859036282056,"2016","07","10"
